encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
194941,2016-09-28 13:23:42,GRIZZLY BEAR,GILFORD ISLAND,1,0,50.7271306,-126.3816632,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
194942,2016-09-28 13:20:00,GRIZZLY BEAR,N/A,1,0,44.199612,-138.4476442,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
194889,2016-09-28 09:42:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
194883,2016-09-28 09:31:17,GRIZZLY BEAR,TATLA LAKE,1,0,51.8998686,-124.6016032,NOT APPLICABLE,DEAD WILDLIFE,OTHER,COS
194731,2016-09-27 14:11:44,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
194686,2016-09-27 10:24:43,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
194644,2016-09-27 08:35:34,GRIZZLY BEAR,DAWSON CREEK,2,0,55.7605556,-120.2355556,NOT APPLICABLE,COUGAR/GRIZZLY,OTHER,COS
194633,2016-09-27 07:45:06,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
194600,2016-09-26 21:51:27,GRIZZLY BEAR,HAGENSBORG,1,0,52.3770238,-126.6031641,LIVESTOCK,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
194582,2016-09-26 18:22:00,GRIZZLY BEAR,N/A,1,0,44.199612,-138.4476442,NOT APPLICABLE,COUGAR/GRIZZLY,HAZED,COS
194579,2016-09-26 18:18:35,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,COUGAR/GRIZZLY,HAZED,COS
194517,2016-09-26 13:43:03,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,OTHER,COUGAR/GRIZZLY,HAZED,COS
194499,2016-09-26 12:48:53,GRIZZLY BEAR,SECHELT,1,0,49.4716667,-123.7633333,GARBAGE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
194458,2016-09-26 10:22:12,GRIZZLY BEAR,SECHELT,1,0,49.4756153,-123.8031999,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
194480,2016-09-26 10:00:00,GRIZZLY BEAR,BLUE RIVER,1,0,52.0999608,-119.3012325,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
194447,2016-09-26 09:23:55,GRIZZLY BEAR,NELSON,1,0,49.4602626,-117.2847876,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
195826,2016-09-26 07:30:00,GRIZZLY BEAR,SECHELT,1,0,49.4786544,-123.8137425,,FOOD CONDITIONED,TRANSLOCATED,COS
194356,2016-09-25 19:00:00,GRIZZLY BEAR,SECHELT,1,0,49.4813758,-123.8143228,NOT APPLICABLE,COUGAR/GRIZZLY,TRANSLOCATED,COS
194342,2016-09-25 17:48:20,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
194322,2016-09-25 16:39:59,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,PET FOOD,FOOD CONDITIONED,NOT SPECIFIED,COS
194662,2016-09-25 14:00:00,GRIZZLY BEAR,100 MILE HOUSE,1,0,51.6427778,-121.2955556,NOT APPLICABLE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
195047,2016-09-24 00:00:00,GRIZZLY BEAR,BERYL PRAIRIE,1,0,56.0832781,-122.0348559,OTHER,AGGRESSIVE,GONE ON ARRIVAL,COS
194090,2016-09-23 14:53:03,GRIZZLY BEAR,HOUSTON,1,0,54.3944618,-126.6447064,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193936,2016-09-23 07:59:20,GRIZZLY BEAR,GOLDEN,0,2,51.2977778,-116.9647222,GARBAGE,FOOD CONDITIONED,DESTROYED BY COS,COS
194617,2016-09-22 20:25:00,GRIZZLY BEAR,SPARWOOD,1,0,49.7333334,-114.8858333,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
193657,2016-09-21 22:40:48,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193654,2016-09-21 22:29:25,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193644,2016-09-21 21:00:00,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193628,2016-09-21 18:47:34,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,OTHER,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
193479,2016-09-21 09:16:30,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193440,2016-09-21 09:01:10,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,HUMAN INJURY/DEATH,NOT SPECIFIED,COS
193452,2016-09-21 06:59:10,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193389,2016-09-20 19:36:08,GRIZZLY BEAR,SQUAMISH,1,0,49.8691821,-123.1766871,LIVESTOCK,FOOD CONDITIONED,OTHER,COS
193349,2016-09-20 16:25:00,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193324,2016-09-20 14:41:22,GRIZZLY BEAR,ELKFORD,1,0,50.0267,-114.925081,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193285,2016-09-20 11:57:34,GRIZZLY BEAR,REVELSTOKE,1,0,50.9988889,-118.1958333,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
193264,2016-09-20 11:26:36,GRIZZLY BEAR,"ALERT BAY, CB",1,0,44.199612,-138.4476442,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
193265,2016-09-20 10:31:46,GRIZZLY BEAR,ELKFORD,1,0,50.0244445,-114.9216667,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
193266,2016-09-20 09:30:00,GRIZZLY BEAR,ELKFORD,1,0,50.0244445,-114.9216667,PETS,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193215,2016-09-20 07:24:59,GRIZZLY BEAR,REVELSTOKE,1,0,50.9988889,-118.1958333,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193205,2016-09-20 06:29:14,GRIZZLY BEAR,ELKFORD,1,0,50.0245942,-114.9307815,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
193197,2016-09-20 05:43:00,GRIZZLY BEAR,ELKFORD,1,0,50.0244445,-114.9216667,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
193177,2016-09-19 20:30:24,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,COUGAR/GRIZZLY,HAZED,COS
193127,2016-09-19 18:13:26,GRIZZLY BEAR,ELKFORD,1,0,50.0244445,-114.9216667,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
193064,2016-09-19 12:43:47,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9451519,-122.7632217,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
193049,2016-09-19 11:21:56,GRIZZLY BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
193926,2016-09-19 07:30:00,GRIZZLY BEAR,WEST CRESTON,4,0,49.1161328,-116.5894553,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
193439,2016-09-19 07:13:00,GRIZZLY BEAR,GRASMERE,1,0,49.1,-115.0833333,LIVESTOCK,SIGHTINGS,NOT SPECIFIED,COS
192983,2016-09-19 05:37:30,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192939,2016-09-18 19:26:22,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192821,2016-09-17 22:03:00,GRIZZLY BEAR,SILVERTON,1,0,49.9527778,-117.3572222,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
192791,2016-09-17 18:39:24,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192779,2016-09-17 17:00:00,GRIZZLY BEAR,MEADOWBROOK,1,0,49.2665007,-122.7846434,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
192733,2016-09-17 11:19:04,GRIZZLY BEAR,FORT NELSON,1,0,58.8055556,-122.6972222,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
192727,2016-09-17 10:35:04,GRIZZLY BEAR,N/A,1,0,44.199612,-138.4476442,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192726,2016-09-16 18:30:00,GRIZZLY BEAR,KELOWNA,1,0,49.8880556,-119.4955556,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
192648,2016-09-16 17:54:31,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
192647,2016-09-16 17:42:03,GRIZZLY BEAR,ALERT BAY,2,0,50.5838889,-126.9277778,NOT APPLICABLE,SIGHTINGS,TRANSLOCATED,COS
192608,2016-09-16 14:23:00,GRIZZLY BEAR,FORT NELSON,0,1,58.8055556,-122.6972222,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
192566,2016-09-16 10:29:21,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192495,2016-09-15 22:30:20,GRIZZLY BEAR,SILVERTON,1,0,49.9508272,-117.3579288,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
192460,2016-09-15 17:57:29,GRIZZLY BEAR,SILVERTON,1,0,49.9542128,-117.3567453,NOT APPLICABLE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
192445,2016-09-15 16:23:18,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,NOT APPLICABLE,SIGHTINGS,OTHER,COS
192397,2016-09-15 13:23:33,GRIZZLY BEAR,ALERT BAY,1,0,50.5838889,-126.9277778,OTHER,DEAD WILDLIFE,DESTROYED BY OTHER,COS
192335,2016-09-15 10:11:34,GRIZZLY BEAR,SILVERTON,1,0,49.9518659,-117.358349,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192308,2016-09-15 08:48:56,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,OTHER,COUGAR/GRIZZLY,NOT SPECIFIED,COS
192301,2016-09-15 08:34:51,GRIZZLY BEAR,GLADE,1,0,49.3903971,-117.5403715,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
192288,2016-09-15 07:30:48,GRIZZLY BEAR,CRANBROOK,1,0,49.5080556,-115.7469444,NOT APPLICABLE,COUGAR/GRIZZLY,HAZED,COS
192224,2016-09-14 18:35:49,GRIZZLY BEAR,GRASMERE,1,0,49.1,-115.0833333,LIVESTOCK FEED,FOOD CONDITIONED,NOT SPECIFIED,COS
192148,2016-09-14 13:04:55,GRIZZLY BEAR,TACHET,0,1,54.6652778,-124.7541667,WILDLIFE - HUNTER KILL,FOOD CONDITIONED,TRANSLOCATED,COS
192066,2016-09-14 08:17:50,GRIZZLY BEAR,TATA CREEK,1,0,49.8102024,-126.070703,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
191990,2016-09-13 18:19:23,GRIZZLY BEAR,SILVERTON,1,0,49.9547934,-117.3552795,NOT APPLICABLE,COUGAR/GRIZZLY,TRANSLOCATED,COS
192045,2016-09-13 10:15:00,GRIZZLY BEAR,BURNS LAKE,1,0,54.2302778,-125.7644444,,INJURED/DISTRESSED,GONE ON ARRIVAL,COS
191738,2016-09-12 19:14:24,GRIZZLY BEAR,SILVERTON,1,0,49.9527778,-117.3572222,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
191750,2016-09-12 19:05:11,GRIZZLY BEAR,WILLIAMS LAKE,1,0,52.1291667,-122.14,CROPS,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
191818,2016-09-12 17:44:36,GRIZZLY BEAR,PORT MCNEIL,0,2,50.5894445,-127.0836111,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
191640,2016-09-12 10:05:39,GRIZZLY BEAR,TELEGRAPH COVE,1,0,50.5498062,-126.8348721,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
191828,2016-09-12 00:00:00,GRIZZLY BEAR,GROUNDBIRCH,2,0,55.7832777,-120.9181265,CROPS,SIGHTINGS,ADVICE PROVIDED,COS
191624,2016-09-11 17:06:00,GRIZZLY BEAR,VANCOUVER,1,0,49.2611112,-123.1138889,,SIGHTINGS,NOT SPECIFIED,COS
191468,2016-09-11 12:33:32,GRIZZLY BEAR,HAGENSBORG,1,0,52.4241942,-126.4273208,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,OTHER,COS
191421,2016-09-11 07:26:46,GRIZZLY BEAR,CRESTON,1,0,49.0799662,-116.4920533,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,DESTROYED BY COS,COS
191365,2016-09-10 18:02:35,GRIZZLY BEAR,HAGENSBORG,1,0,52.3908088,-126.5143355,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
191312,2016-09-10 12:27:00,GRIZZLY BEAR,TUMBLER RIDGE,0,1,55.1315326,-121.0042108,NOT APPLICABLE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
191295,2016-09-10 11:36:20,GRIZZLY BEAR,FERNIE,1,0,49.5041667,-115.0627778,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
191288,2016-09-10 10:43:38,GRIZZLY BEAR,TUMBLER RIDGE,0,1,55.1272721,-121.0071527,NOT APPLICABLE,COUGAR/GRIZZLY,TRAP SET - NO CAPTURE,COS
191205,2016-09-09 17:41:23,GRIZZLY BEAR,MUIR LAKE,1,0,49.8673415,-116.9053765,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
191171,2016-09-09 15:55:52,GRIZZLY BEAR,TUMBLER RIDGE,0,2,55.1332693,-121.0014438,NOT APPLICABLE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
191139,2016-09-09 14:20:35,GRIZZLY BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
191040,2016-09-08 20:12:00,GRIZZLY BEAR,PINK MOUNTAIN,1,0,57.0797264,-122.5847606,LIVESTOCK,FOOD CONDITIONED,GONE ON ARRIVAL,COS
190987,2016-09-08 16:06:41,GRIZZLY BEAR,WIKINUXE VILLAGE,1,0,44.199612,-138.4476442,RESIDENTIAL - FRUIT TREES/BERRIES,AGGRESSIVE,ADVICE PROVIDED,COS
190960,2016-09-08 13:08:00,GRIZZLY BEAR,N/A,1,0,44.199612,-138.4476442,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
190954,2016-09-08 12:40:51,GRIZZLY BEAR,MOUNT CURRIE,1,0,50.3165251,-122.718022,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
190935,2016-09-08 09:30:04,GRIZZLY BEAR,TUMBLER RIDGE,0,2,55.1309557,-121.0124138,NOT APPLICABLE,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
190801,2016-09-07 12:46:54,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,OTHER,SCHOOL/PARK/PLAYGROUND,GONE ON ARRIVAL,COS
190793,2016-09-07 12:27:02,GRIZZLY BEAR,NEW DENVER,1,0,49.9684055,-117.3605115,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
190774,2016-09-07 11:50:12,GRIZZLY BEAR,HAGENSBORG,3,0,52.3831895,-126.5515993,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
190781,2016-09-07 11:38:35,GRIZZLY BEAR,NELSON,1,0,49.4793113,-117.2934586,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
190758,2016-09-07 10:11:44,GRIZZLY BEAR,PLAYMOR JUNCTION,1,0,49.4499208,-117.5344525,RESIDENTIAL - VEGETABLE GARDEN,FOOD CONDITIONED,NOT SPECIFIED,COS
190764,2016-09-07 09:00:00,GRIZZLY BEAR,NEW DENVER,1,0,49.9913889,-117.3772222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
190821,2016-09-06 14:30:00,GRIZZLY BEAR,GLADE,1,0,49.3999199,-117.551118,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
190601,2016-09-06 11:24:01,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
190886,2016-09-06 06:56:00,GRIZZLY BEAR,VANDERHOOF,1,0,54.0175,-124.0075,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
190518,2016-09-05 20:08:09,GRIZZLY BEAR,CRANBROOK,1,0,49.463808,-115.7739124,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
190375,2016-09-04 23:42:02,GRIZZLY BEAR,CRANBROOK,1,0,49.4863028,-115.7262301,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
190608,2016-09-04 22:00:00,GRIZZLY BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
190356,2016-09-04 19:54:37,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
190718,2016-09-04 11:00:00,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1332693,-121.0014438,GARBAGE,SIGHTINGS,GONE ON ARRIVAL,COS
190187,2016-09-03 16:26:42,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
190160,2016-09-03 11:45:00,GRIZZLY BEAR,NELSON,3,0,49.4933334,-117.2958333,NOT APPLICABLE,COUGAR/GRIZZLY,HAZED,COS
190122,2016-09-03 02:46:34,GRIZZLY BEAR,CRANBROOK,1,0,49.4865764,-115.7756645,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
190056,2016-09-02 14:03:42,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
189978,2016-09-02 07:10:23,GRIZZLY BEAR,ROSSLAND,1,0,49.107451,-117.795772,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
189941,2016-09-01 20:32:00,GRIZZLY BEAR,THRUMS,1,0,49.3332528,-117.5844514,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
189920,2016-09-01 17:49:15,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,LIVESTOCK,FOOD CONDITIONED,NOT SPECIFIED,COS
189700,2016-08-31 09:00:00,GRIZZLY BEAR,TUMBLER RIDGE,0,1,55.1265761,-121.0104823,NOT APPLICABLE,DAMAGE TO PROPERTY,GONE ON ARRIVAL,COS
189673,2016-08-31 08:39:55,GRIZZLY BEAR,KIMBERLEY,1,0,49.6889108,-115.95269,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,ADVICE PROVIDED,COS
189479,2016-08-31 03:49:46,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.1288844,-121.0009198,UNKNOWN,SIGHTINGS,,GENP
189563,2016-08-30 14:15:25,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
189685,2016-08-30 14:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
189662,2016-08-30 08:14:00,GRIZZLY BEAR,SKOOKUMCHUCK,1,0,49.9078881,-115.7271074,"LIVESTOCK, OTHER",SIGHTINGS,SHORT-DISTANCE RELOCATION,COS
189452,2016-08-29 19:27:26,GRIZZLY BEAR,MEADOWBROOK,1,0,49.2665007,-122.7846434,NOT APPLICABLE,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
189413,2016-08-29 15:50:34,GRIZZLY BEAR,MEADOWBROOK,1,0,49.2665007,-122.7846434,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
189661,2016-08-29 11:19:00,GRIZZLY BEAR,HANSEN ISLAND,1,0,55.4515447,-120.1584714,,COUGAR/GRIZZLY,GONE ON ARRIVAL,COS
189328,2016-08-29 08:07:52,GRIZZLY BEAR,BELLA COOLA,3,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,OTHER,COS
191072,2016-08-29 00:00:00,GRIZZLY BEAR,FORT ST JOHN,1,0,56.2525,-120.8466667,LIVESTOCK,SIGHTINGS,DESTROYED BY OTHER,COS
189273,2016-08-28 19:28:43,GRIZZLY BEAR,HAGENSBORG,1,0,52.4241942,-126.4273208,RESIDENTIAL - FRUIT TREES/BERRIES,DAMAGE TO PROPERTY,HAZED,COS
189185,2016-08-28 09:35:31,GRIZZLY BEAR,MEADOW CREEK,1,0,50.2332717,-116.9844315,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
189180,2016-08-28 09:02:21,GRIZZLY BEAR,NELSON,1,0,49.4850374,-117.310523,PETS,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
189190,2016-08-28 08:46:00,GRIZZLY BEAR,COOPER CREEK,1,0,50.1999384,-116.9677643,PETS,AGGRESSIVE,TRANSLOCATED,COS
189138,2016-08-27 17:54:06,GRIZZLY BEAR,MEADOWBROOK,1,0,49.2665007,-122.7846434,COMPOST,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
189434,2016-08-27 17:00:00,GRIZZLY BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,COUGAR/GRIZZLY,OTHER,COS
189047,2016-08-27 07:18:00,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,OTHER,SIGHTINGS,NOT SPECIFIED,COS
188887,2016-08-26 07:33:09,GRIZZLY BEAR,COOPER CREEK,1,0,50.20429,-116.9644404,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
189045,2016-08-25 22:00:00,GRIZZLY BEAR,MAYOOK,1,0,49.4797117,-115.5713906,CROPS,SIGHTINGS,NOT SPECIFIED,COS
189044,2016-08-25 20:00:00,GRIZZLY BEAR,CRANBROOK,1,0,49.5638611,-115.7569908,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
188802,2016-08-25 15:32:03,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,NOT APPLICABLE,COUGAR/GRIZZLY,OTHER,COS
188848,2016-08-25 10:30:00,GRIZZLY BEAR,FAUQUIER,1,0,49.8708334,-118.0708333,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
188699,2016-08-25 05:25:00,GRIZZLY BEAR,CALGARY,1,0,54.5025849,-128.7103595,NOT APPLICABLE,DEAD WILDLIFE,GONE ON ARRIVAL,COS
188477,2016-08-23 15:33:20,GRIZZLY BEAR,BRILLIANT,1,0,49.3218509,-117.6423134,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
188442,2016-08-23 12:17:14,GRIZZLY BEAR,"MIRACLE BEACH, BC OFFICE",1,0,55.3578311,-127.7135487,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
188432,2016-08-23 11:39:42,GRIZZLY BEAR,GLADE,1,0,49.3999199,-117.551118,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
188349,2016-08-22 17:23:04,GRIZZLY BEAR,GLADE,1,0,49.3999199,-117.551118,RESIDENTIAL - FRUIT TREES/BERRIES,COUGAR/GRIZZLY,NOT SPECIFIED,COS
188234,2016-08-22 15:30:00,GRIZZLY BEAR,TUMBLER RIDGE,1,0,55.13317117,-121.005907,UNKNOWN,SIGHTINGS,,GENP
188272,2016-08-22 10:10:18,GRIZZLY BEAR,NELSON,1,0,49.4819718,-117.3227891,NOT APPLICABLE,COUGAR/GRIZZLY,NOT SPECIFIED,COS
187775,2016-08-18 16:55:12,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,LIVESTOCK,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
187770,2016-08-18 16:25:18,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
187771,2016-08-18 16:19:19,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
187612,2016-08-17 16:00:33,GRIZZLY BEAR,N/A,1,0,44.199612,-138.4476442,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
187581,2016-08-17 12:44:17,GRIZZLY BEAR,KINGCOME,0,1,50.9664886,-126.1848483,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
187440,2016-08-16 13:28:16,GRIZZLY BEAR,BEAVERLY,1,0,53.816614,-122.8848383,LIVESTOCK,COUGAR/GRIZZLY,ADVICE PROVIDED,COS
187511,2016-08-15 20:47:00,GRIZZLY BEAR,SPARWOOD,1,0,49.8334988,-114.9074226,LIVESTOCK,AGGRESSIVE,DESTROYED BY OTHER,COS
